Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales_Increased,Labour_Cost,Product_Cost,Maintenance_Cost,Profit,Temperature_Celsius
33,2011-08-12,274721.85,0,96.0,3.794,129.2015806,8.442,293952.3795,78570.44909999998,107141.52149999999,34065.509399999995,54944.369999999995,35.55555555555556
33,2011-08-19,242771.37,0,95.89,3.743,129.2405806,8.442,259765.3659,69432.61181999999,94680.8343,30103.64988,48554.274000000005,35.49444444444444
33,2011-08-26,237095.82,0,99.66,3.663,129.2832581,8.442,253692.52740000002,67809.40452,92467.3698,29399.881680000002,47419.16400000002,37.58888888888888
33,2011-09-02,239198.36,0,99.2,3.798,129.3259355,8.442,255942.2452,68410.73095999999,93287.36039999999,29660.59664,47839.67200000002,37.333333333333336
33,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,301571.23960000003,80606.89208,109918.48920000001,34948.44272000001,56368.456000000006,35.67777777777778
33,2011-09-16,262407.57,0,85.79,3.784,129.4306,8.442,280776.09990000003,75048.56502,102338.9523,32538.53868,52481.514000000025,29.88333333333334
33,2011-09-23,234793.12,0,88.93,3.789,129.5183333,8.442,251228.6384,67150.83231999999,91569.3168,29114.34688,46958.62400000001,31.62777777777778
33,2011-09-30,229731.98,0,89.1,3.877,129.6060667,8.442,245813.21860000002,65703.34628,89595.4722,28486.76552,45946.39599999998,31.72222222222222
33,2011-10-07,262159.13,0,81.16,3.827,129.6938,8.01,280510.26910000003,74977.51118,102242.0607,32507.73212,52431.826,27.31111111111111
33,2011-10-14,272487.33,0,76.49,3.698,129.7706452,8.01,291561.44310000003,77931.37638,106270.05870000001,33788.42892,54497.465999999986,24.716666666666665
33,2011-10-21,233543.08,0,81.74,3.842,129.7821613,8.01,249891.0956,66793.32087999998,91081.8012,28959.34192,46708.61599999998,27.633333333333333
33,2011-10-28,231319.96,0,76.73,3.843,129.7936774,8.01,247512.3572,66157.50855999999,90214.7844,28683.67504,46263.992,24.850000000000005
33,2011-11-04,236157.12,0,71.91,3.828,129.8051935,8.01,252688.1184,67540.93632,92101.2768,29283.48288,47231.424,22.17222222222222
33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,290998.3128,77780.85743999999,106064.80559999999,33723.168959999995,54392.207999999984,14.86111111111111
33,2011-11-18,251294.5,0,63.35,3.669,129.8268333,8.01,268885.115,71870.227,98004.85500000001,31160.518,50258.899999999994,17.416666666666668
33,2011-11-25,255996.47,1,62.35,3.76,129.8364,8.01,273916.2229,73214.99041999999,99838.6233,31743.56228,51199.29400000002,16.86111111111111
33,2011-12-02,220060.35,0,59.12,3.701,129.8459667,8.01,235464.57450000002,62937.2601,85823.5365,27287.4834,44012.07000000001,15.066666666666666
33,2011-12-09,270373.05,0,47.7,3.644,129.8555333,8.01,289299.1635,77326.6923,105445.4895,33526.2582,54074.609999999986,8.722222222222223
33,2011-12-16,259638.35,0,53.18,3.489,129.8980645,8.01,277813.0345,74256.56809999999,101258.9565,32195.1554,51927.67000000001,11.766666666666667
33,2011-12-23,256235.19,0,53.39,3.541,129.9845484,8.01,274171.6533,73283.26434,99931.7241,31773.16356,51247.038,11.883333333333333
33,2011-12-30,215359.21,1,51.6,3.428,130.0710323,8.01,230434.3547,61592.734059999995,83990.0919,26704.54204,43071.842000000004,10.88888888888889
33,2012-01-06,267058.08,0,60.92,3.443,130.1575161,7.603,285752.14560000005,76378.61088,104152.65120000001,33115.20192,53411.61600000001,16.06666666666667
33,2012-01-13,279447.22,0,54.61,3.477,130.244,7.603,299008.5254,79921.90491999999,108984.41579999999,34651.455279999995,55889.44400000002,12.56111111111111
33,2012-01-20,244899.2,0,55.99,3.66,130.2792258,7.603,262042.14400000003,70041.1712,95510.68800000001,30367.5008,48979.84,13.32777777777778
33,2012-01-27,236920.49,0,56.33,3.675,130.3144516,7.603,253504.9243,67759.26014,92398.9911,29378.14076,47384.09799999997,13.516666666666666
33,2012-02-03,256091.32,0,59.53,3.543,130.3496774,7.603,274017.7124,73242.11752,99875.61480000001,31755.32368,51218.263999999996,15.294444444444444
33,2012-02-10,282552.58,1,59.94,3.722,130.3849032,7.603,302331.26060000004,80810.03788,110195.5062,35036.51992,56510.516,15.52222222222222
33,2012-02-17,266300.98,0,57.8,3.781,130.4546207,7.603,284942.0486,76162.08028,103857.3822,33021.32152,53260.195999999996,14.333333333333334
33,2012-02-24,242526.7,0,59.41,3.95,130.5502069,7.603,259503.56900000002,69362.6362,94585.41300000002,30073.310800000003,48505.34,15.227777777777776
33,2012-03-02,248051.53,0,60.91,3.882,130.6457931,7.603,265415.1371,70942.73758,96740.09670000001,30758.38972,49610.30599999998,16.06111111111111
33,2012-03-09,287346.29,0,62.2,3.963,130.7413793,7.603,307460.5303,82181.03893999998,112065.05309999999,35630.939959999996,57469.25800000003,16.77777777777778
33,2012-03-16,278067.73,0,65.99,4.273,130.8261935,7.603,297532.4711,79527.37077999998,108446.4147,34480.398519999995,55613.54600000003,18.883333333333333
33,2012-03-23,246970.97,0,60.82,4.288,130.8966452,7.603,264258.9379,70633.69742,96318.6783,30624.40028,49394.19399999999,16.01111111111111
33,2012-03-30,251327.67,0,71.34,4.294,130.9670968,7.603,268920.6069,71879.71362,98017.79130000001,31164.631080000003,50265.534000000014,21.855555555555558
33,2012-04-06,275911.97,0,70.75,4.282,131.0375484,7.396,295225.8079,78910.82341999999,107605.66829999999,34213.084279999995,55182.39399999997,21.52777777777778
33,2012-04-13,312698.67,0,73.17,4.254,131.108,7.396,334587.5769,89431.81962,121952.4813,38774.63508,62539.73399999997,22.872222222222224
33,2012-04-20,261837.2,0,72.94,4.111,131.1173333,7.396,280165.804,74885.4392,102116.508,32467.8128,52367.44,22.744444444444444
33,2012-04-27,249798.75,0,83.07,4.088,131.1266667,7.396,267284.66250000003,71442.44249999999,97421.5125,30975.045,49959.75,28.37222222222222
33,2012-05-04,270497.51,0,82.43,4.058,131.136,7.396,289432.33570000005,77362.28786,105494.0289,33541.69124,54099.50199999998,28.01666666666667
33,2012-05-11,295841.84,0,81.02,4.186,131.1453333,7.396,316550.7688,84610.76624,115378.31760000001,36684.38816,59168.36800000002,27.23333333333333
33,2012-05-18,276899.95,0,89.81,4.308,131.0983226,7.396,296282.9465,79193.3857,107990.9805,34335.5938,55379.99000000002,32.11666666666667
33,2012-05-25,261851.74,0,88.89,4.127,131.0287742,7.396,280181.3618,74889.59763999999,102122.1786,32469.615759999997,52370.34800000003,31.605555555555554
33,2012-06-01,261131.09,0,83.57,4.277,130.9592258,7.396,279410.2663,74683.49174,101841.1251,32380.25516,52226.21799999999,28.649999999999995
33,2012-06-08,286082.76,0,90.94,4.103,130.8896774,7.396,306108.5532,81819.66936,111572.2764,35474.262240000004,57216.551999999996,32.74444444444444
33,2012-06-15,290444.31,0,92.44,4.144,130.8295333,7.396,310775.4117,83067.07265999999,113273.2809,36015.09444,58088.86200000002,33.577777777777776
33,2012-06-22,261666.29,0,95.75,4.014,130.7929,7.396,279982.9303,74836.55894,102049.85310000001,32446.61996,52333.25799999997,35.416666666666664
33,2012-06-29,244338.31,0,98.15,3.875,130.7562667,7.396,261441.9917,69880.75666,95291.9409,30297.95044,48867.66200000001,36.75
33,2012-07-06,273690.37,0,93.21,3.666,130.7196333,7.147,292848.6959,78275.44582,106739.2443,33937.60588,54738.07400000002,34.00555555555555
33,2012-07-13,287033.64,0,97.6,3.723,130.683,7.147,307125.99480000004,82091.62104,111943.1196,35592.17136,57406.728,36.44444444444444
33,2012-07-20,253205.89,0,91.49,3.589,130.7012903,7.147,270930.30230000004,72416.88454,98750.29710000001,31397.53036,50641.177999999985,33.05
33,2012-07-27,249134.32,0,93.95,3.769,130.7195806,7.147,266573.7224,71252.41552,97162.3848,30892.65568,49826.86400000003,34.416666666666664
33,2012-08-03,258533.12,0,92.13,3.595,130.737871,7.147,276630.4384,73940.47231999999,100827.9168,32058.10688,51706.62399999998,33.40555555555555
33,2012-08-10,297753.49,0,100.07,3.811,130.7561613,7.147,318596.2343,85157.49814,116123.8611,36921.432759999996,59550.698000000004,37.81666666666666
33,2012-08-17,270097.76,0,96.79,4.002,130.7909677,7.147,289004.6032,77247.95936,105338.12640000001,33492.122240000004,54019.552000000025,35.99444444444445
33,2012-08-24,247672.56,0,89.62,4.055,130.8381613,7.147,265009.63920000003,70834.35216,96592.2984,30711.39744,49534.51200000002,32.01111111111111
33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,253728.8967,67819.12565999999,92480.6259,29404.09644,47425.962,34.75
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,306478.7946,81918.63108,111707.22420000001,35517.16872,57285.755999999994,33.34444444444444
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,296836.75710000005,79341.41358000001,108192.83670000001,34399.773720000005,55483.505999999994,28.555555555555557
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,270399.2506,72274.93987999999,98556.7362,31335.98792,50541.916,30.29444444444444
33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,259810.45570000002,69444.66386,94697.26890000001,30108.87524,48562.70200000002,30.233333333333334
33,2012-10-05,265444.9,0,85.18,4.132,131.0756667,6.895,284026.04300000006,75917.2414,103523.51100000001,32915.1676,53088.98000000004,29.544444444444448
33,2012-10-12,291781.15,0,79.64,4.468,131.1083333,6.895,312205.83050000004,83449.4089,113794.64850000001,36180.8626,58356.23000000004,26.466666666666665
33,2012-10-19,254412.34,0,75.55,4.449,131.1499677,6.895,272221.2038,72761.92924,99220.8126,31547.13016,50882.46799999999,24.194444444444443
33,2012-10-26,253731.13,0,73.7,4.301,131.1930968,6.895,271492.3091,72567.10317999999,98955.1407,31462.66012,50746.226000000024,23.166666666666668
34,2010-02-05,956228.96,0,35.44,2.598,126.4420645,9.521,1023164.9872,273481.48256,372929.2944,118572.39103999999,191245.79200000002,1.9111111111111099
34,2010-02-12,994610.99,1,36.13,2.573,126.4962581,9.521,1064233.7593,284458.74314,387898.2861,123331.76276,198922.19799999997,2.294444444444446
34,2010-02-19,983963.07,0,38.36,2.54,126.5262857,9.521,1052840.4849,281413.43801999994,383745.59729999996,122011.42068,196792.61400000006,3.533333333333333
34,2010-02-26,905756.13,0,37.28,2.59,126.5522857,9.521,969159.0591000001,259046.25317999997,353244.8907,112313.76012,181151.22600000002,2.933333333333334
34,2010-03-05,918295.79,0,42.65,2.654,126.5782857,9.521,982576.4953000001,262632.59593999997,358135.3581,113868.67796,183659.15800000005,5.916666666666666
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,985735.2316,263476.89368,359286.6732,114234.73712,184249.576,5.699999999999999
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,954515.7774,255132.25451999996,347907.6198,110616.78168,178414.164,7.699999999999999
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,942394.3145,251892.31209999998,343489.5165,109212.0514,176148.46999999997,6.061111111111109
34,2010-04-02,979428.66,0,50.07,2.74,126.6034839,9.593,1047988.6662000001,280116.59676,381977.17740000004,121449.15384,195885.73199999996,10.038888888888888
34,2010-04-09,950684.2,0,51.26,2.773,126.6019032,9.593,1017232.094,271895.6812,370766.838,117884.84079999999,190136.83999999997,10.699999999999998
34,2010-04-16,923344.54,0,59.18,2.81,126.5621,9.593,987978.6578,264076.53844,360104.3706,114494.72296,184668.90799999994,15.100000000000001
34,2010-04-23,910240.68,0,55.04,2.805,126.4713333,9.593,973957.5276000001,260328.83448,354993.86520000006,112869.84432,182048.13599999994,12.799999999999999
34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,920116.7433,245937.74633999995,335369.6541,106630.35156,171984.43799999997,13.655555555555555
34,2010-05-07,953495.48,0,57.39,2.836,126.2898,9.593,1020240.1636000001,272699.70728,371863.23720000003,118233.43952,190699.0959999999,14.105555555555556
34,2010-05-14,933924.44,0,60.74,2.845,126.2085484,9.593,999299.1508,267102.38983999996,364230.5316,115806.63055999999,186784.88800000004,15.966666666666669
34,2010-05-21,913616.32,0,63.99,2.82,126.1843871,9.593,977569.4624,261294.26751999996,356310.3648,113288.42367999999,182723.26399999997,17.772222222222226
34,2010-05-28,942868.38,0,68.68,2.756,126.1602258,9.593,1008869.1666000001,269660.35667999997,367718.6682,116915.67912,188573.6760000001,20.37777777777778
34,2010-06-04,966187.51,0,72.17,2.701,126.1360645,9.593,1033820.6357000001,276329.62786,376813.1289,119807.25124,193237.50199999998,22.31666666666667
34,2010-06-11,954681.56,0,80.84,2.668,126.1119032,9.593,1021509.2692000001,273038.92616,372325.80840000004,118380.51344000001,190936.31200000003,27.133333333333336
34,2010-06-18,941612.04,0,73.48,2.635,126.114,9.593,1007524.8828000001,269301.04344,367228.69560000004,116759.89296,188322.40800000005,23.044444444444448
34,2010-06-25,895800.07,0,78.47,2.654,126.1266,9.593,958506.0749,256198.82001999996,349362.0273,111079.20868,179160.01399999997,25.816666666666666
34,2010-07-02,919229.36,0,73.66,2.668,126.1392,9.816,983575.4152,262899.59696,358499.45040000003,113984.44064,183845.87199999997,23.144444444444442
34,2010-07-09,911210.81,0,75.0,2.637,126.1518,9.816,974995.5667000001,260606.29166,355372.2159,112990.14044,182242.162,23.88888888888889
34,2010-07-16,930269.79,0,78.53,2.621,126.1498065,9.816,995388.6753000001,266057.15994,362805.2181,115353.45396,186053.9580000001,25.85
34,2010-07-23,902050.95,0,79.58,2.612,126.1283548,9.816,965194.5165,257986.57169999997,351799.8705,111854.31779999999,180410.19000000006,26.43333333333333
34,2010-07-30,875976.83,0,72.26,2.65,126.1069032,9.816,937295.2081,250529.37337999998,341630.9637,108621.12692,175195.36600000004,22.366666666666667
34,2010-08-06,987435.35,0,73.8,2.64,126.0854516,9.816,1056555.8245,282406.51009999996,385099.7865,122441.9834,197487.06999999995,23.22222222222222
34,2010-08-13,951208.65,0,76.72,2.698,126.064,9.816,1017793.2555000001,272045.6739,370971.37350000005,117949.8726,190241.72999999998,24.844444444444445
34,2010-08-20,985152.94,0,76.45,2.671,126.0766452,9.816,1054113.6458,281753.74084,384209.6466,122158.96456,197030.588,24.694444444444443
34,2010-08-27,855421.39,0,72.87,2.621,126.0892903,9.816,915300.8873000001,244650.51753999997,333614.3421,106072.25236,171084.27800000005,22.70555555555556
34,2010-09-03,964356.74,0,72.59,2.584,126.1019355,9.816,1031861.7118,275806.02764,376099.1286,119580.23576,192871.34800000011,22.55
34,2010-09-10,932240.96,1,72.61,2.574,126.1145806,9.816,997497.8272,266620.91455999995,363573.9744,115597.87904,186448.19200000004,22.561111111111114
34,2010-09-17,885445.47,0,70.71,2.594,126.1454667,9.816,947426.6529,253237.40441999998,345323.7333,109795.23827999999,177089.09400000004,21.50555555555555
34,2010-09-24,867539.07,0,69.78,2.642,126.1900333,9.816,928266.8049,248116.17401999998,338340.2373,107574.84468,173507.814,20.98888888888889
34,2010-10-01,865709.11,0,70.13,2.619,126.2346,10.21,926308.7477000001,247592.80545999997,337626.5529,107347.92964,173141.82200000004,21.18333333333333
34,2010-10-08,931710.67,0,65.21,2.645,126.2791667,10.21,996930.4169000001,266469.25162,363367.16130000004,115532.12308,186342.13399999996,18.449999999999996
34,2010-10-15,888703.62,0,59.57,2.732,126.3266774,10.21,950912.8734,254169.23531999998,346594.4118,110199.24888,177740.72400000005,15.316666666666666
34,2010-10-22,936293.6,0,58.11,2.736,126.3815484,10.21,1001834.152,267779.96959999995,365154.504,116100.40639999999,187258.7200000001,14.505555555555556
34,2010-10-29,926294.02,0,50.78,2.718,126.4364194,10.21,991134.6014,264920.08972,361254.6678,114860.45848,185258.804,10.433333333333334
34,2010-11-05,972292.31,0,52.43,2.699,126.4912903,10.21,1040352.7717000002,278075.60066,379194.00090000004,120564.24644,194458.46199999994,11.350000000000001
34,2010-11-12,979730.78,0,47.2,2.741,126.5461613,10.21,1048311.9346,280203.00308,382095.0042,121486.61672,195946.15599999996,8.444444444444446
34,2010-11-19,955766.33,0,40.93,2.78,126.6072,10.21,1022669.9731000001,273349.17037999997,372748.8687,118515.02492,191153.26599999995,4.961111111111111
34,2010-11-26,1309476.68,1,41.13,2.752,126.6692667,10.21,1401140.0476,374510.33047999995,510695.9052,162375.10832,261895.336,5.072222222222224
34,2010-12-03,1001512.21,0,34.7,2.727,126.7313333,10.21,1071618.0647,286432.49205999996,390589.7619,124187.51404,200302.44200000004,1.5000000000000016
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21,1162727.2914,310785.05172,423797.7978,134745.96648,217332.20400000014,5.516666666666667
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,1313048.4991,350964.36517999996,478587.7707,152166.36812,245429.62599999993,5.911111111111111
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,1734200.6275000002,463533.9995,632091.8175,200972.783,324149.6499999999,5.966666666666668
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,965257.3683,258003.37133999995,351822.7791,111861.60156,180421.93799999997,1.1722222222222218
34,2011-01-07,900646.94,0,24.5,2.98,127.1917742,10.398,963692.2258,257585.02483999997,351252.3066,111680.22055999999,180129.38800000004,-4.166666666666667
34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398,961513.0531,257002.55437999996,350458.0287,111427.68092,179722.066,-0.6944444444444444
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,953397.1673000001,254833.26153999998,347499.9021,110487.14836,178205.0780000001,4.205555555555556
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,895287.9925,239301.27649999998,326319.9225,103753.001,167343.54999999993,1.4888888888888887
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398,1039968.1709,277972.80082,379053.81930000003,120519.67588,194386.5739999999,-4.544444444444444
34,2011-02-11,1015654.6,1,28.66,3.033,127.859129,10.398,1086750.422,290477.2156,396105.294,125941.1704,203130.92000000004,-1.8555555555555554
34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398,1137013.351,303911.9798,414425.427,131766.0332,212525.8600000001,7.288888888888888
34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398,1020064.6515,272652.79469999997,371799.2655,118213.0998,190666.29000000004,6.983333333333333
34,2011-03-04,963910.81,0,46.21,3.305,128.26475,10.398,1031384.5667000001,275678.49166,375925.2159,119524.94044,192782.162,7.894444444444446
34,2011-03-11,943951.67,0,45.87,3.461,128.3995,10.398,1010028.2869000001,269970.17762,368141.1513,117050.00708000001,188790.33400000003,7.705555555555555
34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398,1085214.1160000002,290066.5768,395545.33200000005,125763.1312,202843.76,13.1
34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398,987501.2666000001,263948.93668,359930.3682,114439.39912,184579.6760000001,11.727777777777778
34,2011-04-01,884233.67,0,55.46,3.521,128.7199355,10.581,946130.0269,252890.82962,344851.1313,109644.97508,176846.73400000005,13.033333333333335
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581,1043763.4181,278987.23137999995,380437.1337,120959.49892,195095.96600000001,14.772222222222224
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,1007757.03,269363.094,367313.31,116786.796,188365.80000000005,11.833333333333332
34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581,1125124.7415,300734.2767,410092.1955,130388.28779999999,210303.68999999994,17.68333333333333
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,958691.1314000001,256248.28371999998,349429.4778,111100.65448,179194.60400000005,14.294444444444443
34,2011-05-06,965853.58,0,54.4,3.866,129.0444333,10.581,1033463.3306,276234.12387999997,376682.8962,119765.84392,193170.71600000001,12.444444444444445
34,2011-05-13,966232.69,0,63.05,3.872,129.089,10.581,1033868.9783,276342.54933999997,376830.7491,119812.85355999999,193246.53799999994,17.25
34,2011-05-20,945018.83,0,61.47,3.881,129.0756774,10.581,1011170.1481,270275.38538,368557.34369999997,117182.33492,189003.76599999995,16.37222222222222
34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581,1007203.6581,269215.18337999994,367111.6137,116722.66691999999,188262.36600000004,18.883333333333333
34,2011-06-03,947229.24,0,74.64,3.683,129.0490323,10.581,1013535.2868,270907.56263999996,369419.4036,117456.42576,189445.848,23.688888888888886
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581,1009986.6639,269959.05221999995,368125.9803,117045.18348,188782.55400000012,23.649999999999995
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,1036036.1563,276921.81373999995,377620.6551,120064.00316,193651.61800000002,24.766666666666666
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,988460.6928000001,264205.38143999997,360280.06560000003,114550.58496000001,184759.00800000003,25.08888888888889
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641,974883.6554,260576.37891999996,355331.4258,112977.17128,182221.24399999995,27.75555555555555
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641,991819.9899,265103.28702,361504.4823,114939.88668,185386.914,27.133333333333336
34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641,967154.7672,258510.52655999997,352514.3544,112081.48703999999,180776.59199999995,25.605555555555558
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,977163.1834000001,261185.67331999997,356162.2818,113241.34088,182647.32400000002,27.083333333333332
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,911064.2330000001,243518.1034,332070.141,105581.27560000001,170292.38,25.577777777777783
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641,1008193.0015,269479.6247,367472.2155,116837.3198,188447.29000000004,24.838888888888885
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641,1023188.7626000001,273487.83748,372937.96020000003,118575.14632,191250.23599999992,26.794444444444448
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,1027647.8378000001,274679.70243999996,374563.2306,119091.89896,192083.70799999998,25.04444444444444
34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641,932402.922,249221.71559999997,339847.794,108054.1704,174280.92000000004,25.149999999999995
34,2011-09-02,926455.64,0,78.24,3.533,129.3259355,10.641,991307.5348,264966.31304,361317.6996,114880.49936,185291.12800000003,25.688888888888886
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,995641.5698,266124.75604,362897.3946,115382.76136,186101.228,21.13888888888889
34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641,992157.0827,265193.38846,361627.3479,114978.95164,185449.92200000002,18.299999999999997
34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641,966052.4211,258215.88077999998,352112.5647,111953.73852,180570.54599999997,19.01666666666667
34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641,932877.1995,249348.48509999996,340020.6615,108109.13339999999,174369.56999999995,20.799999999999997
34,2011-10-07,954069.45,0,60.42,3.299,129.6938,10.148,1020854.3115,272863.86269999994,372087.0855,118304.6118,190813.89,15.788888888888891
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,975614.0053000001,260771.59394,355597.62810000003,113061.80996,182357.75800000003,12.622222222222222
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,1020451.7561,272756.26378,371940.35970000003,118257.96052,190738.64599999995,14.961111111111112
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,1025128.3409000001,274006.26681999996,373644.9093,118799.91988,191612.7740000001,12.533333333333335
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,1062105.4651000001,283889.87198,387122.55270000006,123085.11932000001,198524.38599999994,8.91111111111111
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,1060979.9214,283589.02572,386712.3078,122954.68248,198314.00400000007,5.022222222222222
34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,1013881.1108,270999.99783999997,369545.4516,117496.50256,189510.48800000013,7.777777777777778
34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,1439787.5274000003,384840.40452,524782.3698,166853.88168000002,269119.1640000001,7.772222222222224
34,2011-12-02,988742.08,0,39.75,3.176,129.8459667,10.148,1057954.0256,282780.23487999995,385609.4112,122604.01792,197748.41600000008,4.305555555555555
34,2011-12-09,1084243.91,0,24.69,3.153,129.8555333,10.148,1160140.9837,310093.75826,422855.1249,134446.24484,216848.7819999999,-4.061111111111111
34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,1231626.5602000002,329201.11796,448910.61540000007,142730.55464000002,230210.57200000004,0.1722222222222235
34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,1705211.8772,455785.60455999995,621525.8244,197613.33904,318731.19200000004,0.25000000000000155
34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,1033098.2252000001,276136.53495999996,376549.8204,119723.53263999999,193102.47200000007,-1.7555555555555555
34,2012-01-06,953844.85,0,36.39,3.158,130.1575161,9.653,1020613.9895,272799.6271,371999.4915,118276.7614,190768.9700000001,2.438888888888889
34,2012-01-13,913755.12,0,33.99,3.263,130.244,9.653,977717.9784,261333.96431999997,356364.4968,113305.63488,182751.02399999998,1.1055555555555567
34,2012-01-20,910899.05,0,39.28,3.273,130.2792258,9.653,974661.9835000001,260517.12829999998,355250.62950000004,112951.4822,182179.81000000006,4.044444444444445
34,2012-01-27,872450.37,0,39.81,3.29,130.3144516,9.653,933521.8959,249520.80581999998,340255.6443,108183.84588,174490.07400000002,4.33888888888889
34,2012-02-03,939367.14,0,38.64,3.354,130.3496774,9.653,1005122.8398000001,268659.00204,366353.18460000004,116481.52536,187873.42800000007,3.688888888888889
34,2012-02-10,1047658.09,1,36.7,3.411,130.3849032,9.653,1120994.1563,299630.21374,408586.6551,129909.60316,209531.61800000013,2.6111111111111125
34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,1202087.7657,321305.70186,438144.1389,139307.36724,224689.3019999999,2.9166666666666665
34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,1016665.0368,271744.11263999995,370560.1536,117819.12576,190030.848,4.383333333333334
34,2012-03-02,990263.7,0,42.74,3.619,130.6457931,9.653,1059582.159,283215.41819999996,386202.843,122792.6988,198052.74,5.966666666666668
34,2012-03-09,976393.43,0,42.7,3.667,130.7413793,9.653,1044740.9701000002,279248.52098,380793.4377,121072.78532000001,195278.6860000001,5.944444444444446
34,2012-03-16,999298.43,0,48.09,3.707,130.8261935,9.653,1069249.3201000001,285799.35098,389726.3877,123913.00532000001,199859.6860000001,8.93888888888889
34,2012-03-23,945143.33,0,47.93,3.759,130.8966452,9.653,1011303.3631,270310.99237999995,368605.8987,117197.77291999999,189028.66599999997,8.850000000000001
34,2012-03-30,938861.77,0,59.29,3.82,130.9670968,9.653,1004582.0939000001,268514.46622,366156.09030000004,116418.85948,187772.35399999993,15.16111111111111
34,2012-04-06,1091020.37,0,54.42,3.864,131.0375484,9.575,1167391.7959000003,312031.82582,425497.94430000003,135286.52588,218204.07400000014,12.455555555555556
34,2012-04-13,987353.65,0,59.12,3.881,131.108,9.575,1056468.4055,282383.14389999997,385067.92350000003,122431.8526,197470.72999999998,15.066666666666666
34,2012-04-20,977628.78,0,55.34,3.864,131.1173333,9.575,1046062.7946000001,279601.83108,381275.2242,121225.96872,195525.75600000005,12.966666666666669
34,2012-04-27,940299.87,0,66.49,3.81,131.1266667,9.575,1006120.8609000001,268925.76282,366716.94930000004,116597.18388,188059.97399999993,19.16111111111111
34,2012-05-04,991104.4,0,65.04,3.747,131.136,9.575,1060481.708,283455.85839999997,386530.716,122896.9456,198220.88,18.35555555555556
